案例编号,任务类型,请求序列,历史时隙,负载状态类型,历史资源缓存量,综合评价值,请求保障率,资源冗余率,案例质量分,近期平均请求到达量,请求到达量趋势,等待服务队列趋势,空闲算力资源趋势
train_0_0_demo_game_001_user_seq_001_t74,快速问答服务,请求序列001,74,oversupply_risk,175.30620098114014,-85.88428497314453,1.0,1.0,-1.0,0.0,0.0,0.0,36.7242431640625
train_0_0_demo_game_001_user_seq_001_t74,快速问答服务,请求序列001,74,oversupply_risk,175.30620098114014,-85.88428497314453,1.0,1.0,-1.0,0.0,0.0,0.0,44.62451171875
train_0_0_demo_game_001_user_seq_001_t75,快速问答服务,请求序列001,75,oversupply_risk,35.702842473983765,-86.24131774902344,1.0,1.0,-1.0,0.0,0.0,0.0,44.62451171875
train_0_0_demo_game_001_user_seq_001_t75,快速问答服务,请求序列001,75,oversupply_risk,35.702842473983765,-86.24131774902344,1.0,1.0,-1.0,0.0,0.0,0.0,88.452392578125
train_0_0_demo_game_001_user_seq_001_t76,快速问答服务,请求序列001,76,oversupply_risk,93.85911822319031,-87.1799087524414,1.0,1.0,-1.0,0.0,0.0,0.0,88.452392578125
train_0_0_demo_game_001_user_seq_001_t76,快速问答服务,请求序列001,76,oversupply_risk,93.85911822319031,-87.1799087524414,1.0,1.0,-1.0,0.0,0.0,0.0,52.752685546875
train_0_0_demo_game_001_user_seq_001_t77,快速问答服务,请求序列001,77,oversupply_risk,117.46116876602173,-88.35452270507812,1.0,1.0,-1.0,0.0,0.0,0.0,52.752685546875
train_0_0_demo_game_001_user_seq_001_t77,快速问答服务,请求序列001,77,oversupply_risk,117.46116876602173,-88.35452270507812,1.0,1.0,-1.0,0.0,0.0,0.0,32.389404296875
train_0_0_demo_game_001_user_seq_001_t78,快速问答服务,请求序列001,78,oversupply_risk,27.36709713935852,-88.62818908691406,1.0,1.0,-1.0,0.0,0.0,0.0,32.389404296875
train_0_0_demo_game_001_user_seq_001_t78,快速问答服务,请求序列001,78,oversupply_risk,27.36709713935852,-88.62818908691406,1.0,1.0,-1.0,0.0,0.0,0.0,52.830078125
train_0_0_demo_game_001_user_seq_001_t79,快速问答服务,请求序列001,79,oversupply_risk,136.26768589019775,-89.9908676147461,1.0,1.0,-1.0,0.0,0.0,0.0,52.830078125
train_0_0_demo_game_001_user_seq_001_t79,快速问答服务,请求序列001,79,oversupply_risk,136.26768589019775,-89.9908676147461,1.0,1.0,-1.0,0.0,0.0,0.0,36.208251953125
train_0_0_demo_game_001_user_seq_001_t80,快速问答服务,请求序列001,80,oversupply_risk,33.45248997211456,-90.32539367675781,1.0,1.0,-1.0,0.0,0.0,0.0,36.208251953125
train_0_0_demo_game_001_user_seq_001_t80,快速问答服务,请求序列001,80,oversupply_risk,33.45248997211456,-90.32539367675781,1.0,1.0,-1.0,0.0,0.0,0.0,40.908447265625
train_0_0_demo_game_001_user_seq_001_t81,快速问答服务,请求序列001,81,oversupply_risk,142.94681549072266,-91.7548599243164,1.0,1.0,-1.0,0.0,0.0,0.0,40.908447265625
train_0_0_demo_game_001_user_seq_001_t81,快速问答服务,请求序列001,81,oversupply_risk,142.94681549072266,-91.7548599243164,1.0,1.0,-1.0,0.0,0.0,0.0,42.430419921875
train_0_0_demo_game_001_user_seq_001_t82,快速问答服务,请求序列001,82,oversupply_risk,164.56341743469238,-93.40049743652344,1.0,1.0,-1.0,0.0,0.0,0.0,42.430419921875
train_0_0_demo_game_001_user_seq_001_t82,快速问答服务,请求序列001,82,oversupply_risk,164.56341743469238,-93.40049743652344,1.0,1.0,-1.0,0.0,0.0,0.0,44.099853515625
train_0_0_demo_game_001_user_seq_001_t83,快速问答服务,请求序列001,83,oversupply_risk,100.65937042236328,-94.40708923339844,1.0,1.0,-1.0,0.0,0.0,0.0,44.099853515625
train_0_0_demo_game_001_user_seq_001_t83,快速问答服务,请求序列001,83,oversupply_risk,100.65937042236328,-94.40708923339844,1.0,1.0,-1.0,0.0,0.0,0.0,76.876708984375
train_0_0_demo_game_001_user_seq_001_t84,快速问答服务,请求序列001,84,oversupply_risk,182.34543800354004,-96.23054504394531,1.0,1.0,-1.0,0.0,0.0,0.0,76.876708984375
train_0_0_demo_game_001_user_seq_001_t84,快速问答服务,请求序列001,84,oversupply_risk,182.34543800354004,-96.23054504394531,1.0,1.0,-1.0,0.0,0.0,0.0,66.30615234375
train_0_0_demo_game_001_user_seq_001_t85,快速问答服务,请求序列001,85,oversupply_risk,120.03087997436523,-97.43085479736328,1.0,1.0,-1.0,0.0,0.0,0.0,66.30615234375
train_0_0_demo_game_001_user_seq_001_t85,快速问答服务,请求序列001,85,oversupply_risk,120.03087997436523,-97.43085479736328,1.0,1.0,-1.0,0.0,0.0,0.0,70.75146484375
train_0_0_demo_game_001_user_seq_001_t86,快速问答服务,请求序列001,86,oversupply_risk,121.39424085617065,-98.6447982788086,1.0,1.0,-1.0,0.0,0.0,0.0,70.75146484375
train_0_0_demo_game_001_user_seq_001_t86,快速问答服务,请求序列001,86,oversupply_risk,121.39424085617065,-98.6447982788086,1.0,1.0,-1.0,0.0,0.0,0.0,75.5947265625
train_0_0_demo_game_001_user_seq_001_t87,快速问答服务,请求序列001,87,oversupply_risk,124.96142387390137,-99.89441680908203,1.0,1.0,-1.0,0.0,0.0,0.0,75.5947265625
train_0_0_demo_game_001_user_seq_001_t87,快速问答服务,请求序列001,87,oversupply_risk,124.96142387390137,-99.89441680908203,1.0,1.0,-1.0,0.0,0.0,0.0,60.357177734375
train_0_0_demo_game_001_user_seq_001_t88,快速问答服务,请求序列001,88,oversupply_risk,81.14237189292908,-100.70584106445312,1.0,1.0,-1.0,0.0,0.0,0.0,60.357177734375
train_0_0_demo_game_001_user_seq_001_t88,快速问答服务,请求序列001,88,oversupply_risk,81.14237189292908,-100.70584106445312,1.0,1.0,-1.0,0.0,0.0,0.0,61.588623046875
train_0_0_demo_game_001_user_seq_001_t89,快速问答服务,请求序列001,89,oversupply_risk,0.0,-100.70584106445312,1.0,1.0,-1.0,0.0,0.0,0.0,61.588623046875
train_0_0_demo_game_001_user_seq_001_t89,快速问答服务,请求序列001,89,oversupply_risk,0.0,-100.70584106445312,1.0,1.0,-1.0,0.0,0.0,0.0,51.524658203125
train_0_0_demo_game_001_user_seq_001_t90,快速问答服务,请求序列001,90,oversupply_risk,169.24633979797363,-102.39830017089844,1.0,1.0,-1.0,0.0,0.0,0.0,51.524658203125
train_0_0_demo_game_001_user_seq_001_t90,快速问答服务,请求序列001,90,oversupply_risk,169.24633979797363,-102.39830017089844,1.0,1.0,-1.0,0.0,0.0,0.0,20.285400390625
train_0_0_demo_game_001_user_seq_001_t91,快速问答服务,请求序列001,91,oversupply_risk,186.83156967163086,-104.26661682128906,1.0,1.0,-1.0,0.0,0.0,0.0,20.285400390625
train_0_0_demo_game_001_user_seq_001_t91,快速问答服务,请求序列001,91,oversupply_risk,186.83156967163086,-104.26661682128906,1.0,1.0,-1.0,0.0,0.0,0.0,42.31103515625
train_0_0_demo_game_001_user_seq_001_t92,快速问答服务,请求序列001,92,oversupply_risk,154.88570928573608,-105.81547546386719,1.0,1.0,-1.0,0.0,0.0,0.0,42.31103515625
train_0_0_demo_game_001_user_seq_001_t92,快速问答服务,请求序列001,92,oversupply_risk,154.88570928573608,-105.81547546386719,1.0,1.0,-1.0,0.0,0.0,0.0,89.019775390625
train_0_0_demo_game_001_user_seq_001_t93,快速问答服务,请求序列001,93,oversupply_risk,168.64310503005981,-107.50190734863281,1.0,1.0,-1.0,0.0,0.0,0.0,89.019775390625
train_0_0_demo_game_001_user_seq_001_t93,快速问答服务,请求序列001,93,oversupply_risk,168.64310503005981,-107.50190734863281,1.0,1.0,-1.0,0.0,0.0,0.0,85.429443359375
train_0_0_demo_game_001_user_seq_001_t94,快速问答服务,请求序列001,94,oversupply_risk,156.21188879013062,-109.06403350830078,1.0,1.0,-1.0,0.0,0.0,0.0,85.429443359375
train_0_0_demo_game_001_user_seq_001_t94,快速问答服务,请求序列001,94,oversupply_risk,156.21188879013062,-109.06403350830078,1.0,1.0,-1.0,0.0,0.0,0.0,80.883056640625
train_0_0_demo_game_001_user_seq_001_t95,快速问答服务,请求序列001,95,oversupply_risk,167.58062839508057,-110.73983764648438,1.0,1.0,-1.0,0.0,0.0,0.0,80.883056640625
train_0_0_demo_game_001_user_seq_001_t95,快速问答服务,请求序列001,95,oversupply_risk,167.58062839508057,-110.73983764648438,1.0,1.0,-1.0,0.0,0.0,0.0,81.215576171875
train_0_0_demo_game_001_user_seq_001_t96,快速问答服务,请求序列001,96,oversupply_risk,144.62281465530396,-112.18607330322266,1.0,1.0,-1.0,0.0,0.0,0.0,81.215576171875
train_0_0_demo_game_001_user_seq_001_t96,快速问答服务,请求序列001,96,oversupply_risk,144.62281465530396,-112.18607330322266,1.0,1.0,-1.0,0.0,0.0,0.0,80.946533203125
train_0_0_demo_game_001_user_seq_001_t97,快速问答服务,请求序列001,97,oversupply_risk,147.66074419021606,-113.66268157958984,1.0,1.0,-1.0,0.0,0.0,0.0,80.946533203125
train_0_0_demo_game_001_user_seq_001_t97,快速问答服务,请求序列001,97,oversupply_risk,147.66074419021606,-113.66268157958984,1.0,1.0,-1.0,0.0,0.0,0.0,78.051025390625
train_0_0_demo_game_001_user_seq_001_t98,快速问答服务,请求序列001,98,oversupply_risk,64.16480541229248,-114.30433654785156,1.0,1.0,-1.0,0.0,0.0,0.0,78.051025390625
train_0_0_demo_game_001_user_seq_001_t98,快速问答服务,请求序列001,98,oversupply_risk,64.16480541229248,-114.30433654785156,1.0,1.0,-1.0,0.0,0.0,0.0,73.072265625
train_0_0_demo_game_001_user_seq_001_t99,快速问答服务,请求序列001,99,oversupply_risk,66.90837740898132,-114.97341918945312,1.0,1.0,-1.0,0.0,0.0,0.0,73.072265625
train_0_0_demo_game_001_user_seq_001_t99,快速问答服务,请求序列001,99,oversupply_risk,66.90837740898132,-114.97341918945312,1.0,1.0,-1.0,0.0,0.0,0.0,52.955078125
train_0_0_demo_game_001_user_seq_001_t100,快速问答服务,请求序列001,100,oversupply_risk,153.8430690765381,-116.51184844970703,1.0,1.0,-1.0,0.0,0.0,0.0,52.955078125
train_0_0_demo_game_001_user_seq_001_t100,快速问答服务,请求序列001,100,oversupply_risk,153.8430690765381,-116.51184844970703,1.0,1.0,-1.0,0.0,0.0,0.0,32.769287109375
train_0_0_demo_game_001_user_seq_001_t101,快速问答服务,请求序列001,101,oversupply_risk,158.34487676620483,-118.09529113769531,1.0,1.0,-1.0,0.0,0.0,0.0,32.769287109375
train_0_0_demo_game_001_user_seq_001_t101,快速问答服务,请求序列001,101,oversupply_risk,158.34487676620483,-118.09529113769531,1.0,1.0,-1.0,0.0,0.0,0.0,55.18798828125
train_0_0_demo_game_001_user_seq_001_t102,快速问答服务,请求序列001,102,oversupply_risk,143.51049661636353,-119.5303955078125,1.0,1.0,-1.0,0.0,0.0,0.0,55.18798828125
train_0_0_demo_game_001_user_seq_001_t103,快速问答服务,请求序列001,103,oversupply_risk,181.61180019378662,-121.34651947021484,1.0,1.0,-1.0,0.0,0.0,0.0,78.047119140625
train_0_0_demo_game_001_user_seq_001_t104,快速问答服务,请求序列001,104,oversupply_risk,165.56739807128906,-123.00218963623047,1.0,1.0,-1.0,0.0,0.0,0.0,113.92333984375
train_0_0_demo_game_001_user_seq_001_t105,快速问答服务,请求序列001,105,oversupply_risk,174.48188066482544,-124.74700927734375,1.0,1.0,-1.0,0.0,0.0,0.0,120.867919921875
train_0_0_demo_game_001_user_seq_001_t106,快速问答服务,请求序列001,106,oversupply_risk,138.283109664917,-126.12982940673828,1.0,1.0,-1.0,0.0,0.0,0.0,162.259521484375
train_0_0_demo_game_001_user_seq_001_t107,快速问答服务,请求序列001,107,oversupply_risk,101.09924077987671,-127.14082336425781,1.0,1.0,-1.0,0.0,0.0,0.0,166.290283203125
train_0_0_demo_game_001_user_seq_001_t108,快速问答服务,请求序列001,108,oversupply_risk,145.28131484985352,-128.59364318847656,1.0,1.0,-1.0,0.0,0.0,0.0,164.985595703125
train_0_0_demo_game_001_user_seq_001_t109,快速问答服务,请求序列001,109,oversupply_risk,13.044576346874237,-128.72409057617188,1.0,1.0,-1.0,0.0,0.0,0.0,144.857666015625
train_0_0_demo_game_001_user_seq_001_t110,快速问答服务,请求序列001,110,oversupply_risk,108.50871801376343,-129.80917358398438,1.0,1.0,-1.0,0.0,0.0,0.0,139.786376953125
train_0_0_demo_game_001_user_seq_001_t111,快速问答服务,请求序列001,111,oversupply_risk,103.39345932006836,-130.84310913085938,1.0,1.0,-1.0,0.0,0.0,0.0,99.4287109375
train_0_0_demo_game_001_user_seq_001_t112,快速问答服务,请求序列001,112,oversupply_risk,103.14488410949707,-131.8745574951172,1.0,1.0,-1.0,0.0,0.0,0.0,91.9833984375
train_0_0_demo_game_001_user_seq_001_t113,快速问答服务,请求序列001,113,oversupply_risk,145.61235904693604,-133.3306884765625,1.0,1.0,-1.0,0.0,0.0,0.0,92.55517578125
train_0_0_demo_game_001_user_seq_001_t114,快速问答服务,请求序列001,114,oversupply_risk,141.83334112167358,-134.7490234375,1.0,1.0,-1.0,0.0,0.0,0.0,82.021240234375
train_0_0_demo_game_001_user_seq_001_t115,快速问答服务,请求序列001,115,oversupply_risk,98.97366762161255,-135.73875427246094,1.0,1.0,-1.0,0.0,0.0,0.0,115.1640625
train_0_0_demo_game_001_user_seq_001_t116,快速问答服务,请求序列001,116,oversupply_risk,125.60787200927734,-136.9948272705078,1.0,1.0,-1.0,0.0,0.0,0.0,123.4970703125
train_0_0_demo_game_001_user_seq_001_t117,快速问答服务,请求序列001,117,oversupply_risk,136.0101819038391,-138.35491943359375,1.0,1.0,-1.0,0.0,0.0,0.0,122.392333984375
train_0_0_demo_game_001_user_seq_001_t118,快速问答服务,请求序列001,118,oversupply_risk,163.36148977279663,-139.98854064941406,1.0,1.0,-1.0,0.0,0.0,0.0,128.008544921875
train_0_0_demo_game_001_user_seq_001_t119,快速问答服务,请求序列001,119,oversupply_risk,150.3772258758545,-141.4923095703125,1.0,1.0,-1.0,0.0,0.0,0.0,125.606201171875
train_0_0_demo_game_001_user_seq_001_t120,快速问答服务,请求序列001,120,oversupply_risk,172.2496509552002,-143.2147979736328,1.0,1.0,-1.0,0.0,0.0,0.0,130.98876953125
train_0_0_demo_game_001_user_seq_001_t121,快速问答服务,请求序列001,121,oversupply_risk,147.31030464172363,-144.6879119873047,1.0,1.0,-1.0,0.0,0.0,0.0,143.840087890625
train_0_0_demo_game_001_user_seq_001_t122,快速问答服务,请求序列001,122,oversupply_risk,139.35014009475708,-146.08140563964844,1.0,1.0,-1.0,0.0,0.0,0.0,155.499267578125
train_0_0_demo_game_001_user_seq_001_t123,快速问答服务,请求序列001,123,oversupply_risk,114.16668891906738,-147.22308349609375,1.0,1.0,-1.0,0.0,0.0,0.0,158.326171875
train_0_0_demo_game_001_user_seq_001_t124,快速问答服务,请求序列001,124,oversupply_risk,130.29147386550903,-148.5260009765625,1.0,1.0,-1.0,0.0,0.0,0.0,152.322265625
train_0_0_demo_game_001_user_seq_001_t125,快速问答服务,请求序列001,125,oversupply_risk,150.6903886795044,-150.03289794921875,1.0,1.0,-1.0,0.0,0.0,0.0,143.26806640625
train_0_0_demo_game_001_user_seq_001_t126,快速问答服务,请求序列001,126,oversupply_risk,37.18434274196625,-150.4047393798828,1.0,1.0,-1.0,0.0,0.0,0.0,132.77783203125
train_0_0_demo_game_001_user_seq_001_t127,快速问答服务,请求序列001,127,oversupply_risk,93.46681833267212,-151.33941650390625,1.0,1.0,-1.0,0.0,0.0,0.0,133.62451171875
train_0_0_demo_game_001_user_seq_001_t128,快速问答服务,请求序列001,128,oversupply_risk,147.60059118270874,-152.81541442871094,1.0,1.0,-1.0,0.0,0.0,0.0,108.081298828125
train_0_0_demo_game_001_user_seq_001_t129,快速问答服务,请求序列001,129,oversupply_risk,75.34729838371277,-153.5688934326172,1.0,1.0,-1.0,0.0,0.0,0.0,102.909423828125
train_0_0_demo_game_001_user_seq_001_t130,快速问答服务,请求序列001,130,oversupply_risk,131.66145086288452,-154.88551330566406,1.0,1.0,-1.0,0.0,0.0,0.0,107.236083984375
train_0_0_demo_game_001_user_seq_001_t131,快速问答服务,请求序列001,131,oversupply_risk,182.8122854232788,-156.713623046875,1.0,1.0,-1.0,0.0,0.0,0.0,88.397705078125
train_0_0_demo_game_001_user_seq_001_t132,快速问答服务,请求序列001,132,oversupply_risk,123.20762872695923,-157.94570922851562,1.0,1.0,-1.0,0.0,0.0,0.0,112.018310546875
train_0_0_demo_game_001_user_seq_001_t133,快速问答服务,请求序列001,133,oversupply_risk,171.50872945785522,-159.66079711914062,1.0,1.0,-1.0,0.0,0.0,0.0,134.3525390625
train_0_0_demo_game_001_user_seq_001_t134,快速问答服务,请求序列001,134,oversupply_risk,119.79094743728638,-160.85870361328125,1.0,1.0,-1.0,0.0,0.0,0.0,128.259765625
train_0_0_demo_game_001_user_seq_001_t135,快速问答服务,请求序列001,135,oversupply_risk,48.13771843910217,-161.340087890625,1.0,1.0,-1.0,0.0,0.0,0.0,152.2998046875
train_0_0_demo_game_001_user_seq_001_t136,快速问答服务,请求序列001,136,oversupply_risk,144.92462873458862,-162.78933715820312,1.0,1.0,-1.0,0.0,0.0,0.0,149.33056640625
train_0_0_demo_game_001_user_seq_001_t137,快速问答服务,请求序列001,137,oversupply_risk,152.78806686401367,-164.3172149658203,1.0,1.0,-1.0,0.0,0.0,0.0,115.66259765625
train_0_0_demo_game_001_user_seq_001_t138,快速问答服务,请求序列001,138,oversupply_risk,133.75736474990845,-165.65478515625,1.0,1.0,-1.0,0.0,0.0,0.0,121.087158203125
train_0_0_demo_game_001_user_seq_001_t139,快速问答服务,请求序列001,139,oversupply_risk,174.11848306655884,-167.39596557617188,1.0,1.0,-1.0,0.0,0.0,0.0,116.4072265625
train_0_0_demo_game_001_user_seq_001_t140,快速问答服务,请求序列001,140,oversupply_risk,163.53528499603271,-169.0313262939453,1.0,1.0,-1.0,0.0,0.0,0.0,119.902587890625
train_0_0_demo_game_001_user_seq_001_t141,快速问答服务,请求序列001,141,oversupply_risk,188.81582021713257,-170.9194793701172,1.0,1.0,-1.0,0.0,0.0,0.0,151.396484375
train_0_0_demo_game_001_user_seq_001_t142,快速问答服务,请求序列001,142,oversupply_risk,122.20209836959839,-172.14151000976562,1.0,1.0,-1.0,0.0,0.0,0.0,156.0517578125
train_0_0_demo_game_001_user_seq_001_t143,快速问答服务,请求序列001,143,oversupply_risk,179.66758012771606,-173.9381866455078,1.0,1.0,-1.0,0.0,0.0,0.0,165.05712890625
train_0_0_demo_game_001_user_seq_001_t144,快速问答服务,请求序列001,144,oversupply_risk,163.94023895263672,-175.5775909423828,1.0,1.0,-1.0,0.0,0.0,0.0,162.16650390625
train_0_0_demo_game_001_user_seq_001_t145,快速问答服务,请求序列001,145,oversupply_risk,86.13055944442749,-176.4388885498047,1.0,1.0,-1.0,0.0,0.0,0.0,163.5556640625
train_0_0_demo_game_001_user_seq_001_t146,快速问答服务,请求序列001,146,oversupply_risk,124.74159002304077,-177.68630981445312,1.0,1.0,-1.0,0.0,0.0,0.0,163.65478515625
train_0_0_demo_game_001_user_seq_001_t147,快速问答服务,请求序列001,147,oversupply_risk,131.65194988250732,-179.00282287597656,1.0,1.0,-1.0,0.0,0.0,0.0,137.9853515625
train_0_0_demo_game_001_user_seq_001_t148,快速问答服务,请求序列001,148,oversupply_risk,34.67687666416168,-179.34959411621094,1.0,1.0,-1.0,0.0,0.0,0.0,138.62060546875
train_0_0_demo_game_001_user_seq_001_t149,快速问答服务,请求序列001,149,oversupply_risk,127.93265581130981,-180.62893676757812,1.0,1.0,-1.0,0.0,0.0,0.0,126.61572265625
train_0_0_demo_game_001_user_seq_001_t150,快速问答服务,请求序列001,150,oversupply_risk,72.83101677894592,-181.3572540283203,1.0,1.0,-1.0,0.0,0.0,0.0,94.3037109375
train_0_0_demo_game_001_user_seq_001_t151,快速问答服务,请求序列001,151,oversupply_risk,136.6557240486145,-182.7238006591797,1.0,1.0,-1.0,0.0,0.0,0.0,104.75146484375
train_0_0_demo_game_001_user_seq_001_t152,快速问答服务,请求序列001,152,oversupply_risk,141.98442697525024,-184.14364624023438,1.0,1.0,-1.0,0.0,0.0,0.0,91.7763671875
train_0_0_demo_game_001_user_seq_001_t153,快速问答服务,请求序列001,153,oversupply_risk,10.965771228075027,-184.25331115722656,1.0,1.0,-1.0,0.0,0.0,0.0,93.02734375
train_0_0_demo_game_001_user_seq_001_t154,快速问答服务,请求序列001,154,oversupply_risk,147.37128019332886,-185.72702026367188,1.0,1.0,-1.0,0.0,0.0,0.0,119.85107421875
train_0_0_demo_game_001_user_seq_001_t155,快速问答服务,请求序列001,155,oversupply_risk,69.5813775062561,-186.42282104492188,1.0,1.0,-1.0,0.0,0.0,0.0,90.611328125
train_0_0_demo_game_001_user_seq_001_t156,快速问答服务,请求序列001,156,oversupply_risk,155.9347152709961,-187.982177734375,1.0,1.0,-1.0,0.0,0.0,0.0,109.2431640625
train_0_0_demo_game_001_user_seq_001_t157,快速问答服务,请求序列001,157,oversupply_risk,184.68444347381592,-189.8290252685547,1.0,1.0,-1.0,0.0,0.0,0.0,92.47509765625
